Match_no,Ballnumber,Inningno,Over,Outcome,Batter,Bowler,Comment,Score,runs
69,97,2,15,6,cameron green,Umran Malik,"umran malik to cameron green, six,",6,6
69,98,2,15,1,cameron green,Umran Malik,"umran malik to cameron green, 1 run,",1,1
69,99,2,15,4,suryakumar yadav,Umran Malik,"umran malik to suryakumar yadav, four,",4,4
69,100,2,15,4,suryakumar yadav,Umran Malik,"umran malik to suryakumar yadav, four,",4,4
69,101,2,16,1,cameron green,Kartik Tyagi,"kartik tyagi to cameron green, 1 run,",1,1
69,102,2,16,0,suryakumar yadav,Kartik Tyagi,"kartik tyagi to suryakumar yadav, no run,",0,0
69,103,2,16,4,suryakumar yadav,Kartik Tyagi,"kartik tyagi to suryakumar yadav, four,",4,4
69,104,2,16,1,suryakumar yadav,Kartik Tyagi,"kartik tyagi to suryakumar yadav, 1 run,",1,1
69,105,2,16,4,cameron green,Kartik Tyagi,"kartik tyagi to cameron green, four,",4,4
69,106,2,16,2nb,cameron green,Kartik Tyagi,"kartik tyagi to cameron green, 2 no ball,",2,0
69,107,2,16,1,suryakumar yadav,Aiden Markram,"aiden markram to suryakumar yadav, 1 run,",1,1
69,108,2,17,1,suryakumar yadav,Bhuvneshwar Kumar,"bhuvneshwar kumar to suryakumar yadav, 1 run,",1,1
69,109,2,17,4,cameron green,Bhuvneshwar Kumar,"bhuvneshwar kumar to cameron green, four,",4,4
69,110,2,17,1,cameron green,Bhuvneshwar Kumar,"bhuvneshwar kumar to cameron green, 1 run,",1,1
69,111,2,17,1,suryakumar yadav,Bhuvneshwar Kumar,"bhuvneshwar kumar to suryakumar yadav, 1 run,",1,1
69,112,2,17,0,cameron green,Bhuvneshwar Kumar,"bhuvneshwar kumar to cameron green, no run,",0,0
69,113,2,17,1,cameron green,Bhuvneshwar Kumar,"bhuvneshwar kumar to cameron green, 1 run,",1,1
70,1,1,0,0,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, no run,",0,0
70,2,1,0,0,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, no run,",0,0
70,3,1,0,1wd,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, 1 wide,",1,0
70,4,1,0,4,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, four,",4,4
70,5,1,0,0,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, no run,",0,0
70,6,1,0,1,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, 1 run,",1,1
70,7,1,0,0,faf du plessis,Mohammed Shami,"mohammed shami to faf du plessis, no run,",0,0
70,8,1,1,0,virat kohli,Yash Dayal,"yash dayal to virat kohli, no run,",0,0
70,9,1,1,0,virat kohli,Yash Dayal,"yash dayal to virat kohli, no run,",0,0
70,10,1,1,0,virat kohli,Yash Dayal,"yash dayal to virat kohli, no run,",0,0
70,11,1,1,1,virat kohli,Yash Dayal,"yash dayal to virat kohli, 1 run,",1,1
70,12,1,1,1,faf du plessis,Yash Dayal,"yash dayal to faf du plessis, 1 run,",1,1
70,13,1,1,2,virat kohli,Yash Dayal,"yash dayal to virat kohli, 2 runs,",2,2
70,14,1,2,0,faf du plessis,Mohammed Shami,"mohammed shami to faf du plessis, no run,",0,0
70,15,1,2,4,faf du plessis,Mohammed Shami,"mohammed shami to faf du plessis, four,",4,4
70,16,1,2,4,faf du plessis,Mohammed Shami,"mohammed shami to faf du plessis, four,",4,4
70,17,1,2,4,faf du plessis,Mohammed Shami,"mohammed shami to faf du plessis, four,",4,4
70,18,1,2,0,faf du plessis,Mohammed Shami,"mohammed shami to faf du plessis, no run,",0,0
70,19,1,2,4,faf du plessis,Mohammed Shami,"mohammed shami to faf du plessis, four,",4,4
70,20,1,3,4,virat kohli,Yash Dayal,"yash dayal to virat kohli, four,",4,4
70,21,1,3,4,virat kohli,Yash Dayal,"yash dayal to virat kohli, four,",4,4
70,22,1,3,4,virat kohli,Yash Dayal,"yash dayal to virat kohli, four,",4,4
70,23,1,3,1,virat kohli,Yash Dayal,"yash dayal to virat kohli, 1 run,",1,1
70,24,1,3,0,faf du plessis,Yash Dayal,"yash dayal to faf du plessis, no run,",0,0
70,25,1,3,4,faf du plessis,Yash Dayal,"yash dayal to faf du plessis, four,",4,4
70,26,1,4,4,virat kohli,Rashid Khan,"rashid khan to virat kohli, four,",4,4
70,27,1,4,2,virat kohli,Rashid Khan,"rashid khan to virat kohli, 2 runs,",2,2
70,28,1,4,1,virat kohli,Rashid Khan,"rashid khan to virat kohli, 1 run,",1,1
70,29,1,4,1,faf du plessis,Rashid Khan,"rashid khan to faf du plessis, 1 run,",1,1
70,30,1,4,1,virat kohli,Rashid Khan,"rashid khan to virat kohli, 1 run,",1,1
70,31,1,4,1,faf du plessis,Rashid Khan,"rashid khan to faf du plessis, 1 run,",1,1
70,32,1,5,1,faf du plessis,Noor Ahmad,"noor ahmad to faf du plessis, 1 run,",1,1
70,33,1,5,0,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, no run,",0,0
70,34,1,5,1,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 1 run,",1,1
70,35,1,5,1,faf du plessis,Noor Ahmad,"noor ahmad to faf du plessis, 1 run,",1,1
70,36,1,5,4,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, four,",4,4
70,37,1,5,2,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 2 runs,",2,2
70,38,1,6,0,faf du plessis,Rashid Khan,"rashid khan to faf du plessis, no run,",0,0
70,39,1,6,1,faf du plessis,Rashid Khan,"rashid khan to faf du plessis, 1 run,",1,1
70,40,1,6,1,virat kohli,Rashid Khan,"rashid khan to virat kohli, 1 run,",1,1
70,41,1,6,1,faf du plessis,Rashid Khan,"rashid khan to faf du plessis, 1 run,",1,1
70,42,1,6,1,virat kohli,Rashid Khan,"rashid khan to virat kohli, 1 run,",1,1
70,43,1,6,1,faf du plessis,Rashid Khan,"rashid khan to faf du plessis, 1 run,",1,1
70,44,1,7,w,faf du plessis,Noor Ahmad,"noor ahmad to faf du plessis, no run,                           wicket - c r tewatia b noor ahmad batsmen out 28(19)",0,0
70,45,1,7,1,glenn maxwell,Noor Ahmad,"noor ahmad to glenn maxwell, 1 run,",1,1
70,46,1,7,1,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 1 run,",1,1
70,47,1,7,6,glenn maxwell,Noor Ahmad,"noor ahmad to glenn maxwell, six,",6,6
70,48,1,7,4,glenn maxwell,Noor Ahmad,"noor ahmad to glenn maxwell, four,",4,4
70,49,1,7,0,glenn maxwell,Noor Ahmad,"noor ahmad to glenn maxwell, no run,",0,0
70,50,1,8,1,virat kohli,Rashid Khan,"rashid khan to virat kohli, 1 run,",1,1
70,51,1,8,w,glenn maxwell,Rashid Khan,"rashid khan to glenn maxwell, no run,                           wicket - b rashid khan batsmen out 11(5)",0,0
70,52,1,8,0,mahipal lomror,Rashid Khan,"rashid khan to mahipal lomror, no run,",0,0
70,53,1,8,0,mahipal lomror,Rashid Khan,"rashid khan to mahipal lomror, no run,",0,0
70,54,1,8,1,mahipal lomror,Rashid Khan,"rashid khan to mahipal lomror, 1 run,",1,1
70,55,1,8,1,virat kohli,Rashid Khan,"rashid khan to virat kohli, 1 run,",1,1
70,56,1,9,1wd,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 1 wide,",1,0
70,57,1,9,1,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 1 run,",1,1
70,58,1,9,w,mahipal lomror,Noor Ahmad,"noor ahmad to mahipal lomror, 1 wide,                           wicket - st wriddhiman saha b noor ahmad batsmen out 1(3)",0,0
70,59,1,9,1lb,michael bracewell,Noor Ahmad,"noor ahmad to michael bracewell, 1 leg bye,",1,0
70,60,1,9,4,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, four,",4,4
70,61,1,9,1,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 1 run,",1,1
70,62,1,9,1,michael bracewell,Noor Ahmad,"noor ahmad to michael bracewell, 1 run,",1,1
70,63,1,9,1,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 1 run,",1,1
70,64,1,10,1,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, 1 run,",1,1
70,65,1,10,0,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, no run,",0,0
70,66,1,10,0,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, no run,",0,0
70,67,1,10,1wd,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, 1 wide,",1,0
70,68,1,10,4,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, four,",4,4
70,69,1,10,4,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, four,",4,4
70,70,1,10,1,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, 1 run,",1,1
70,71,1,11,4,michael bracewell,Noor Ahmad,"noor ahmad to michael bracewell, four,",4,4
70,72,1,11,1,michael bracewell,Noor Ahmad,"noor ahmad to michael bracewell, 1 run,",1,1
70,73,1,11,0,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, no run,",0,0
70,74,1,11,0,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, no run,",0,0
70,75,1,11,2,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 2 runs,",2,2
70,76,1,11,1,virat kohli,Noor Ahmad,"noor ahmad to virat kohli, 1 run,",1,1
70,77,1,12,4,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, four,",4,4
70,78,1,12,1,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, 1 run,",1,1
70,79,1,12,4,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, four,",4,4
70,80,1,12,4,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, four,",4,4
70,81,1,12,1,michael bracewell,Mohit Sharma,"mohit sharma to michael bracewell, 1 run,",1,1
70,82,1,12,1,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, 1 run,",1,1
70,83,1,13,1,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, 1 run,",1,1
70,84,1,13,0,michael bracewell,Mohammed Shami,"mohammed shami to michael bracewell, no run,",0,0
70,85,1,13,2,michael bracewell,Mohammed Shami,"mohammed shami to michael bracewell, 2 runs,",2,2
70,86,1,13,1lb,michael bracewell,Mohammed Shami,"mohammed shami to michael bracewell, 1 leg bye,",1,0
70,87,1,13,1,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, 1 run,",1,1
70,88,1,13,w,michael bracewell,Mohammed Shami,"mohammed shami to michael bracewell, no run,                           wicket - c &amp; b m shami batsmen out 26(16)",0,0
70,89,1,14,1,virat kohli,Yash Dayal,"yash dayal to virat kohli, 1 run,",1,1
70,90,1,14,w,dinesh karthik,Yash Dayal,"yash dayal to dinesh karthik, no run,                           wicket - c wriddhiman saha b yash dayal batsmen out 0(1)",0,0
70,91,1,14,0,anuj rawat,Yash Dayal,"yash dayal to anuj rawat, no run,",0,0
70,92,1,14,0,anuj rawat,Yash Dayal,"yash dayal to anuj rawat, no run,",0,0
70,93,1,14,1,anuj rawat,Yash Dayal,"yash dayal to anuj rawat, 1 run,",1,1
70,94,1,14,2,virat kohli,Yash Dayal,"yash dayal to virat kohli, 2 runs,",2,2
70,95,1,15,1wd,anuj rawat,Mohit Sharma,"mohit sharma to anuj rawat, 1 wide,",1,0
70,96,1,15,1,anuj rawat,Mohit Sharma,"mohit sharma to anuj rawat, 1 run,",1,1
70,97,1,15,4,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, four,",4,4
70,98,1,15,1,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, 1 run,",1,1
70,99,1,15,1,anuj rawat,Mohit Sharma,"mohit sharma to anuj rawat, 1 run,",1,1
70,100,1,15,4,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, four,",4,4
70,101,1,15,1,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, 1 run,",1,1
70,102,1,16,1,virat kohli,Rashid Khan,"rashid khan to virat kohli, 1 run,",1,1
70,103,1,16,1,anuj rawat,Rashid Khan,"rashid khan to anuj rawat, 1 run,",1,1
70,104,1,16,1,virat kohli,Rashid Khan,"rashid khan to virat kohli, 1 run,",1,1
70,105,1,16,1,anuj rawat,Rashid Khan,"rashid khan to anuj rawat, 1 run,",1,1
70,106,1,16,2,virat kohli,Rashid Khan,"rashid khan to virat kohli, 2 runs,",2,2
70,107,1,16,0,virat kohli,Rashid Khan,"rashid khan to virat kohli, no run,",0,0
70,108,1,17,1,anuj rawat,Yash Dayal,"yash dayal to anuj rawat, 1 run,",1,1
70,109,1,17,6,virat kohli,Yash Dayal,"yash dayal to virat kohli, six,",6,6
70,110,1,17,1,virat kohli,Yash Dayal,"yash dayal to virat kohli, 1 run,",1,1
70,111,1,17,1,anuj rawat,Yash Dayal,"yash dayal to anuj rawat, 1 run,",1,1
70,112,1,17,4,virat kohli,Yash Dayal,"yash dayal to virat kohli, four,",4,4
70,113,1,17,1,virat kohli,Yash Dayal,"yash dayal to virat kohli, 1 run,",1,1
70,114,1,18,4,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, four,",4,4
70,115,1,18,1,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, 1 run,",1,1
70,116,1,18,1,anuj rawat,Mohammed Shami,"mohammed shami to anuj rawat, 1 run,",1,1
70,117,1,18,4,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, four,",4,4
70,118,1,18,1,virat kohli,Mohammed Shami,"mohammed shami to virat kohli, 1 run,",1,1
70,119,1,18,2,anuj rawat,Mohammed Shami,"mohammed shami to anuj rawat, 2 runs,",2,2
70,120,1,19,1,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, 1 run,",1,1
70,121,1,19,1,anuj rawat,Mohit Sharma,"mohit sharma to anuj rawat, 1 run,",1,1
70,122,1,19,1,virat kohli,Mohit Sharma,"mohit sharma to virat kohli, 1 run,",1,1
70,123,1,19,6,anuj rawat,Mohit Sharma,"mohit sharma to anuj rawat, six,",6,6
70,124,1,19,4,anuj rawat,Mohit Sharma,"mohit sharma to anuj rawat, four,",4,4
70,125,1,19,2,anuj rawat,Mohit Sharma,"mohit sharma to anuj rawat, 2 runs,",2,2
70,1,2,0,1wd,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, 1 wide,",1,0
70,2,2,0,0,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, no run,",0,0
70,3,2,0,0,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, no run,",0,0
70,4,2,0,0,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, no run,",0,0
70,5,2,0,0,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, no run,",0,0
70,6,2,0,1,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, 1 run,",1,1
70,7,2,0,0,shubman gill,Mohammed Siraj,"mohammed siraj to shubman gill, no run,",0,0
70,8,2,1,0,wriddhiman saha,Wayne Parnell,"wayne parnell to wriddhiman saha, no run,",0,0
70,9,2,1,4,wriddhiman saha,Wayne Parnell,"wayne parnell to wriddhiman saha, four,",4,4
70,10,2,1,1,wriddhiman saha,Wayne Parnell,"wayne parnell to wriddhiman saha, 1 run,",1,1
70,11,2,1,0,shubman gill,Wayne Parnell,"wayne parnell to shubman gill, no run,",0,0
70,12,2,1,4,shubman gill,Wayne Parnell,"wayne parnell to shubman gill, four,",4,4
70,13,2,1,4,shubman gill,Wayne Parnell,"wayne parnell to shubman gill, four,",4,4
70,14,2,2,0,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, no run,",0,0
70,15,2,2,0,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, no run,",0,0
70,16,2,2,2,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, 2 runs,",2,2
70,17,2,2,4lb,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, 4 leg bye,",4,0
70,18,2,2,4,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, four,",4,4
70,19,2,2,w,wriddhiman saha,Mohammed Siraj,"mohammed siraj to wriddhiman saha, no run,                           wicket - c wayne parnell b mohammed siraj batsmen out 12(14)",0,0
70,20,2,3,1,shubman gill,Wayne Parnell,"wayne parnell to shubman gill, 1 run,",1,1
70,21,2,3,0,vijay shankar,Wayne Parnell,"wayne parnell to vijay shankar, no run,",0,0
70,22,2,3,0,vijay shankar,Wayne Parnell,"wayne parnell to vijay shankar, no run,",0,0
70,23,2,3,4,vijay shankar,Wayne Parnell,"wayne parnell to vijay shankar, four,",4,4
70,24,2,3,0,vijay shankar,Wayne Parnell,"wayne parnell to vijay shankar, no run,",0,0
70,25,2,3,0,vijay shankar,Wayne Parnell,"wayne parnell to vijay shankar, no run,",0,0
70,26,2,4,2,shubman gill,Vijaykumar Vyshak,"vijaykumar vyshak to shubman gill, 2 runs,",2,2
70,27,2,4,1,shubman gill,Vijaykumar Vyshak,"vijaykumar vyshak to shubman gill, 1 run,",1,1
70,28,2,4,0,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, no run,",0,0
70,29,2,4,1,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, 1 run,",1,1
70,30,2,4,1,shubman gill,Vijaykumar Vyshak,"vijaykumar vyshak to shubman gill, 1 run,",1,1
70,31,2,4,0,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, no run,",0,0
70,32,2,5,4,shubman gill,Wayne Parnell,"wayne parnell to shubman gill, four,",4,4
70,33,2,5,1,shubman gill,Wayne Parnell,"wayne parnell to shubman gill, 1 run,",1,1
70,34,2,5,6,vijay shankar,Wayne Parnell,"wayne parnell to vijay shankar, six,",6,6
70,35,2,5,4,vijay shankar,Wayne Parnell,"wayne parnell to vijay shankar, four,",4,4
70,36,2,5,1,vijay shankar,Wayne Parnell,"wayne parnell to vijay shankar, 1 run,",1,1
70,37,2,5,0,shubman gill,Wayne Parnell,"wayne parnell to shubman gill, no run,",0,0
70,38,2,6,1,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, 1 run,",1,1
70,39,2,6,1,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, 1 run,",1,1
70,40,2,6,4b,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, 4 bye,",4,0
70,41,2,6,1,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, 1 run,",1,1
70,42,2,6,1,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, 1 run,",1,1
70,43,2,6,0,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, no run,",0,0
70,44,2,7,1,shubman gill,Vijaykumar Vyshak,"vijaykumar vyshak to shubman gill, 1 run,",1,1
70,45,2,7,0,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, no run,",0,0
70,46,2,7,1wd,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, 1 wide,",1,0
70,47,2,7,2,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, 2 runs,",2,2
70,48,2,7,1,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, 1 run,",1,1
70,49,2,7,6,shubman gill,Vijaykumar Vyshak,"vijaykumar vyshak to shubman gill, six,",6,6
70,50,2,7,1,shubman gill,Vijaykumar Vyshak,"vijaykumar vyshak to shubman gill, 1 run,",1,1
70,51,2,8,1,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, 1 run,",1,1
70,52,2,8,0,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, no run,",0,0
70,53,2,8,1lb,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, 1 leg bye,",1,0
70,54,2,8,4,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, four,",4,4
70,55,2,8,6,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, six,",6,6
70,56,2,8,1,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, 1 run,",1,1
70,57,2,9,0,shubman gill,Harshal Patel,"harshal patel to shubman gill, no run,",0,0
70,58,2,9,0,shubman gill,Harshal Patel,"harshal patel to shubman gill, no run,",0,0
70,59,2,9,1,shubman gill,Harshal Patel,"harshal patel to shubman gill, 1 run,",1,1
70,60,2,9,4,vijay shankar,Harshal Patel,"harshal patel to vijay shankar, four,",4,4
70,61,2,9,1,vijay shankar,Harshal Patel,"harshal patel to vijay shankar, 1 run,",1,1
70,62,2,9,0,shubman gill,Harshal Patel,"harshal patel to shubman gill, no run,",0,0
70,63,2,10,1,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, 1 run,",1,1
70,64,2,10,1,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, 1 run,",1,1
70,65,2,10,4,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, four,",4,4
70,66,2,10,1,vijay shankar,Himanshu Sharma,"himanshu sharma to vijay shankar, 1 run,",1,1
70,67,2,10,4,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, four,",4,4
70,68,2,10,1,shubman gill,Himanshu Sharma,"himanshu sharma to shubman gill, 1 run,",1,1
70,69,2,11,2,shubman gill,Harshal Patel,"harshal patel to shubman gill, 2 runs,",2,2
70,70,2,11,1,shubman gill,Harshal Patel,"harshal patel to shubman gill, 1 run,",1,1
70,71,2,11,1lb,vijay shankar,Harshal Patel,"harshal patel to vijay shankar, 1 leg bye,",1,0
70,72,2,11,2,shubman gill,Harshal Patel,"harshal patel to shubman gill, 2 runs,",2,2
70,73,2,11,0,shubman gill,Harshal Patel,"harshal patel to shubman gill, no run,",0,0
70,74,2,11,1,shubman gill,Harshal Patel,"harshal patel to shubman gill, 1 run,",1,1
70,75,2,12,2,shubman gill,Michael Bracewell,"michael bracewell to shubman gill, 2 runs,",2,2
70,76,2,12,2,shubman gill,Michael Bracewell,"michael bracewell to shubman gill, 2 runs,",2,2
70,77,2,12,0,shubman gill,Michael Bracewell,"michael bracewell to shubman gill, no run,",0,0
70,78,2,12,6,shubman gill,Michael Bracewell,"michael bracewell to shubman gill, six,",6,6
70,79,2,12,0,shubman gill,Michael Bracewell,"michael bracewell to shubman gill, no run,",0,0
70,80,2,12,6,shubman gill,Michael Bracewell,"michael bracewell to shubman gill, six,",6,6
70,81,2,13,1,vijay shankar,Mohammed Siraj,"mohammed siraj to vijay shankar, 1 run,",1,1
70,82,2,13,1,shubman gill,Mohammed Siraj,"mohammed siraj to shubman gill, 1 run,",1,1
70,83,2,13,1,vijay shankar,Mohammed Siraj,"mohammed siraj to vijay shankar, 1 run,",1,1
70,84,2,13,1,shubman gill,Mohammed Siraj,"mohammed siraj to shubman gill, 1 run,",1,1
70,85,2,13,4,vijay shankar,Mohammed Siraj,"mohammed siraj to vijay shankar, four,",4,4
70,86,2,13,1,vijay shankar,Mohammed Siraj,"mohammed siraj to vijay shankar, 1 run,",1,1
70,87,2,14,0,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, no run,",0,0
70,88,2,14,4,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, four,",4,4
70,89,2,14,4,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, four,",4,4
70,90,2,14,6,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, six,",6,6
70,91,2,14,w,vijay shankar,Vijaykumar Vyshak,"vijaykumar vyshak to vijay shankar, no run,                           wicket - c virat kohli b vijaykumar vyshak batsmen out 53(35)",0,0
70,92,2,14,0,dasun shanaka,Vijaykumar Vyshak,"vijaykumar vyshak to dasun shanaka, no run,",0,0
70,93,2,15,1wd,shubman gill,Harshal Patel,"harshal patel to shubman gill, 1 wide,",1,0
70,94,2,15,1,shubman gill,Harshal Patel,"harshal patel to shubman gill, 1 run,",1,1
70,95,2,15,0,dasun shanaka,Harshal Patel,"harshal patel to dasun shanaka, no run,",0,0
70,96,2,15,w,dasun shanaka,Harshal Patel,"harshal patel to dasun shanaka, no run,                           wicket - c (sub ss prabhudessai) b hv patel batsmen out 0(3)",0,0
70,97,2,15,4,david miller,Harshal Patel,"harshal patel to david miller, four,",4,4
70,98,2,15,0,david miller,Harshal Patel,"harshal patel to david miller, no run,",0,0
70,99,2,15,1b,david miller,Harshal Patel,"harshal patel to david miller, 1 bye,",1,0
